Date,Open,High,Low,Close,Adj Close,Volume
20160819,151.179993,152.899994,150.710007,152.429993,152.429993,703600
20160822,151.410004,153.089996,150.75,152.75,152.75,417800
20160823,153.770004,153.940002,152.649994,153.050003,153.050003,246700
20160824,152.710007,153.729996,151.960007,152.029999,152.029999,408300
20160825,151.639999,153.119995,151.630005,152.289993,152.289993,334100
20160826,152.899994,154.75,152.300003,153.130005,153.130005,313500
20160829,153.130005,155.679993,152.690002,154.729996,154.729996,481300
20160830,154.520004,155.479996,154.25,155.199997,155.199997,412700
20160831,154.309998,154.899994,152.089996,153.110001,153.110001,456900
20160901,153.240005,154.929993,152.210007,153.889999,153.889999,635500
20160902,155.380005,156.240005,153.820007,154.589996,154.589996,384800
20160906,156.020004,156.990005,154.839996,155.220001,155.220001,559800
20160907,155.479996,157.339996,155.070007,155.880005,155.880005,564300
20160908,155.830002,156.669998,152.669998,154.100006,154.100006,814700
20160909,151.779999,152.490005,147.660004,147.679993,147.679993,982200
20160912,146.899994,151.389999,146.130005,150.050003,150.050003,841500
20160913,148.130005,149.149994,146.410004,147.669998,147.669998,743400
20160914,147.210007,149.050003,146.039993,147.029999,147.029999,719300
20160915,146.639999,148.559998,145.949997,148.240005,148.240005,762900
20160916,147.229996,147.669998,145.669998,146.949997,146.949997,803600
20160919,148.169998,148.539993,146.270004,146.720001,146.720001,429400
20160920,147.440002,147.990005,144.190002,144.410004,144.410004,805200
20160921,145.289993,148.029999,145.210007,147.839996,147.839996,454700
20160922,149.440002,149.880005,147.389999,147.720001,147.720001,527600
20160923,147,148.020004,146.490005,146.520004,146.520004,350100
20160926,145.869995,147.130005,145.119995,146.360001,146.360001,345800
20160927,145.839996,148.490005,145.570007,146.990005,146.990005,479500
20160928,147,150.699997,146.979996,150.070007,150.070007,736000
20160929,150.570007,151.399994,149.520004,150.610001,150.610001,785100
20160930,151.910004,153.25,151.369995,152.699997,152.699997,779400
20161003,151.610001,153.880005,151.610001,152.839996,152.839996,460800
20161004,153.389999,153.990005,151.259995,151.75,151.75,456100
20161005,152.360001,155.039993,152.320007,154.740005,154.740005,789800
20161006,154.789993,155.029999,152.470001,153.059998,153.059998,1242700
20161007,152.639999,152.669998,149.720001,152.089996,152.089996,820900
20161010,152.630005,153.429993,151.960007,153.169998,153.169998,374400
20161011,153.229996,154.199997,151.679993,152.440002,152.440002,659600
20161012,152.589996,152.929993,150.509995,151.330002,151.330002,443700
20161013,150.429993,152.929993,149.240005,152.25,152.25,662500
20161014,152.910004,153.979996,150.639999,150.710007,150.710007,1193300
20161017,149.559998,151.080002,148.5,150.350006,150.350006,744400
20161018,151.679993,153.860001,151.179993,153.429993,153.429993,1283400
20161019,150.929993,154.960007,149.350006,150.360001,150.360001,3323500
20161020,149.860001,150.75,145.410004,146.029999,146.029999,1409100
20161021,145.270004,147.410004,144.880005,147.089996,147.089996,912600
20161024,147.339996,148.339996,145.309998,145.539993,145.539993,748300
20161025,145.649994,147.289993,145.289993,147.100006,147.100006,628400
20161026,146.309998,146.729996,142.630005,143.729996,143.729996,1006400
20161027,143.990005,145.509995,143.600006,145.029999,145.029999,972400
20161028,144.789993,146.460007,143.699997,144.110001,144.110001,881800
20161031,143.970001,145.039993,142.899994,142.960007,142.960007,524600
20161101,143.490005,144.029999,139.509995,141.089996,141.089996,617900
20161102,140.660004,142.809998,140.589996,142.210007,142.210007,631500
20161103,142.220001,142.759995,140.570007,141,141,503100
20161104,141.240005,141.660004,140.059998,140.419998,140.419998,571300
20161107,142.330002,145.660004,142.330002,143.5,143.5,942200
20161108,143.360001,145.020004,139.289993,143.740005,143.740005,792400
20161109,142.309998,143.929993,140.179993,143.669998,143.669998,917600
20161110,144.259995,148.720001,142.669998,146.100006,146.100006,1272700
20161111,145.660004,146.520004,143.110001,143.529999,143.529999,910100
20161114,143.949997,144.820007,142.330002,142.690002,142.690002,1092100
20161115,143.169998,145.25,142.429993,144.839996,144.839996,635000
20161116,143.679993,145.179993,142.820007,144.979996,144.979996,538300
20161117,145.110001,146.770004,144.979996,146.220001,146.220001,494500
20161118,145.690002,146.270004,145.089996,145.600006,145.600006,557300
20161121,146.529999,148.610001,146.529999,148.5,148.5,853700
20161122,149.440002,150.419998,148.839996,150.25,150.25,878100
20161123,149.619995,150.509995,149.050003,149.149994,149.149994,373000
20161125,149.050003,149.899994,149.050003,149.240005,149.240005,157900
20161128,149.600006,149.619995,147.949997,148.360001,148.360001,517900
20161129,148.100006,150,147.080002,149.020004,149.020004,608200
20161130,150.139999,154.149994,149.220001,153.25,153.25,999200
20161201,154.5,156.360001,153.470001,155.380005,155.380005,1168100
20161202,155.729996,155.970001,150.559998,151.160004,151.160004,654400
20161205,152.520004,153.820007,151.399994,151.550003,151.550003,701800
20161206,151.080002,151.759995,149.479996,151.380005,151.380005,626400
20161207,151.410004,154.990005,150.940002,154.740005,154.740005,700800
20161208,155.119995,156.270004,153.580002,156.199997,156.199997,498500
20161209,156.100006,156.710007,155.029999,156.279999,156.279999,481400
20161212,156.419998,156.419998,151.639999,152.509995,152.509995,1085000
20161213,152.679993,153.949997,150.919998,150.990005,150.990005,793000
20161214,149.949997,151.119995,145.759995,145.889999,145.889999,893000
20161215,145.089996,147.919998,145.089996,145.270004,145.270004,1110300
20161216,146.669998,147.350006,144.679993,145.339996,145.339996,1391100
20161219,145.080002,145.369995,143.25,144.149994,144.149994,1035200
20161220,144.410004,146.169998,144.259995,144.869995,144.869995,737700
20161221,145.169998,146.559998,144.600006,145.009995,145.009995,531400
20161222,144.460007,144.830002,143.339996,143.470001,143.470001,553400
20161223,143.160004,144.210007,142.529999,143.210007,143.210007,579300
20161227,143.690002,144.25,143.119995,143.339996,143.339996,565300
20161228,143,143.75,142.160004,142.199997,142.199997,560000
20161229,142.270004,143.490005,142.130005,143.039993,143.039993,514600
20161230,142.970001,144.610001,142.380005,142.770004,142.770004,436100
20170103,144.75,145.610001,141.320007,141.429993,141.429993,679300
20170104,143.039993,146.169998,142.360001,145.949997,145.949997,925900
20170105,145.220001,149.449997,145.149994,147.160004,147.160004,846300
20170106,146.990005,149.729996,146.25,148.639999,148.639999,700500
20170109,148.220001,148.259995,144.789993,145.490005,145.490005,792400
20170110,146.350006,147.160004,145.440002,146.289993,146.289993,694900
20170111,146.770004,147.479996,145.699997,147.020004,147.020004,464200
20170112,147.5,147.960007,146.020004,147.759995,147.759995,582700
20170113,147.350006,149.050003,146.869995,148.479996,148.479996,923600
20170117,148.630005,148.960007,145.649994,145.880005,145.880005,1146700
